"Date","Price","Open","High","Low","Vol.","Change %"
"10/15/2024","91.5200","91.7145","91.7855","91.4630","","-0.18%"
"10/14/2024","91.6850","91.9530","91.9660","91.5420","","-0.32%"
"10/11/2024","91.9810","91.7825","92.1220","91.7625","","0.21%"
"10/10/2024","91.7880","91.8440","91.9935","91.5015","","-0.05%"
"10/09/2024","91.8330","92.2060","92.2145","91.8140","","-0.37%"
"10/08/2024","92.1720","92.1875","92.3415","92.0425","","0.01%"
"10/07/2024","92.1600","92.2290","92.2920","91.9745","","-0.07%"
"10/04/2024","92.2240","92.6685","92.7195","91.9955","","-0.45%"
"10/03/2024","92.6410","92.7005","92.7950","92.4990","","-0.05%"
"10/02/2024","92.6900","92.8675","93.0765","92.6295","","-0.18%"
"10/01/2024","92.8610","93.2920","93.4140","92.7135","","-0.42%"
"09/30/2024","93.2530","93.4230","93.9350","93.1115","","-0.21%"
"09/27/2024","93.4450","93.4670","93.7295","93.0810","","0.01%"
"09/26/2024","93.4320","93.0835","93.5760","93.0570","","0.40%"
"09/25/2024","93.0640","93.4715","93.7195","92.9980","","-0.43%"
"09/24/2024","93.4650","92.8340","93.4845","92.7495","","0.70%"
"09/23/2024","92.8190","93.1960","93.2800","92.5820","","-0.39%"
"09/20/2024","93.1860","93.3475","93.4200","92.9920","","-0.15%"
"09/19/2024","93.3280","93.0175","93.5615","92.6770","","0.35%"
"09/18/2024","93.0020","93.1110","93.6115","92.8290","","-0.07%"
"09/17/2024","93.0680","93.3505","93.3885","93.0820","","-0.28%"
"09/16/2024","93.3310","92.9275","93.3885","92.8945","","0.46%"
"09/13/2024","92.9050","92.9400","93.1475","92.8830","","-0.03%"
"09/12/2024","92.9330","92.4675","92.9525","92.4135","","0.52%"
"09/11/2024","92.4480","92.5335","92.8395","92.4125","","-0.06%"
"09/10/2024","92.5030","92.6450","92.8055","92.4955","","-0.11%"
"09/09/2024","92.6060","93.0625","93.1465","92.6280","","-0.51%"
"09/06/2024","93.0810","93.3110","93.6510","92.8970","","-0.21%"
"09/05/2024","93.2810","93.0515","93.3745","92.9920","","0.25%"
"09/04/2024","93.0440","92.7210","93.1675","92.6735","","0.36%"
"09/03/2024","92.7060","92.8770","92.9555","92.5745","","-0.17%"
"09/02/2024","92.8640","92.6535","92.9600","92.6030","","0.23%"
"08/30/2024","92.6480","92.9205","93.0580","92.6025","","-0.29%"
"08/29/2024","92.9140","93.3055","93.4590","92.7220","","-0.41%"
"08/28/2024","93.2970","93.8565","93.9255","93.1880","","-0.58%"
"08/27/2024","93.8450","93.5850","93.9105","93.5685","","0.29%"
"08/26/2024","93.5740","93.7710","93.8880","93.5495","","-0.22%"
"08/23/2024","93.7820","93.2785","93.8935","93.1630","","0.56%"
"08/22/2024","93.2630","93.5265","93.7475","93.1540","","-0.26%"
"08/21/2024","93.5070","93.2080","93.7235","93.1410","","0.31%"
"08/20/2024","93.2140","92.9630","93.2290","92.7400","","0.29%"
"08/19/2024","92.9480","92.4805","92.9715","92.4675","","0.48%"
"08/16/2024","92.5030","92.1140","92.5305","92.0815","","0.45%"
"08/15/2024","92.0910","92.4675","92.5085","91.9545","","-0.40%"
"08/14/2024","92.4570","92.2535","92.7375","92.1735","","0.25%"
"08/13/2024","92.2250","91.7590","92.3080","91.6270","","0.52%"
"08/12/2024","91.7440","91.6315","91.8325","91.5935","","0.12%"
"08/09/2024","91.6340","91.7155","91.7880","91.5775","","-0.07%"
"08/08/2024","91.7000","91.6495","91.9090","91.3775","","0.10%"
"08/07/2024","91.6110","91.7590","91.7855","91.5245","","-0.14%"
"08/06/2024","91.7350","92.0555","92.1350","91.4905","","-0.31%"
"08/05/2024","92.0170","91.5290","92.6365","91.3050","","0.65%"
"08/02/2024","91.4190","90.3255","91.5480","90.3005","","1.20%"
"08/01/2024","90.3310","90.6270","90.6890","90.2150","","-0.30%"
"07/31/2024","90.6040","90.5580","90.7945","90.3980","","0.07%"
"07/30/2024","90.5430","90.6335","90.7470","90.3900","","-0.07%"
"07/29/2024","90.6070","90.9645","91.0050","90.4575","","-0.29%"
"07/26/2024","90.8680","90.8270","90.9980","90.7515","","0.09%"
"07/25/2024","90.7860","90.7570","91.0360","90.6245","","0.07%"
"07/24/2024","90.7250","90.8315","90.9775","90.5980","","-0.08%"
"07/23/2024","90.7970","91.1220","91.1530","90.7440","","-0.33%"
"07/22/2024","91.0960","91.1055","91.2940","90.9585","","0.03%"
"07/19/2024","91.0670","91.0795","91.2085","90.9610","","0.01%"
"07/18/2024","91.0600","91.4305","91.5140","91.0545","","-0.38%"
"07/17/2024","91.4110","91.0430","91.4920","91.0100","","0.43%"
"07/16/2024","91.0160","91.0380","91.1770","90.8520","","0.00%"
"07/15/2024","91.0200","90.9345","91.3180","90.8875","","-0.06%"
"07/12/2024","91.0790","90.7605","91.1695","90.7075","","0.36%"
"07/11/2024","90.7560","90.4560","91.0235","90.4230","","0.35%"
"07/10/2024","90.4410","90.2850","90.4645","90.2460","","0.22%"
"07/09/2024","90.2420","90.4330","90.4540","90.2130","","-0.14%"
"07/08/2024","90.3640","90.2615","90.5565","90.2035","","-0.13%"
"07/05/2024","90.4810","90.2825","90.5540","90.2405","","0.26%"
"07/04/2024","90.2450","90.1080","90.3275","90.0530","","0.19%"
"07/03/2024","90.0760","89.7145","90.2825","89.6545","","0.41%"
"07/02/2024","89.7120","89.6505","89.7565","89.4125","","0.13%"
"07/01/2024","89.5960","89.4410","89.9060","89.4330","","0.33%"
"06/28/2024","89.2980","89.3125","89.4140","89.1120","","0.00%"
"06/27/2024","89.2950","89.2525","89.5225","89.1555","","0.07%"
"06/26/2024","89.2340","89.3835","89.4595","89.1245","","-0.13%"
"06/25/2024","89.3500","89.6025","89.6590","89.1715","","-0.23%"
"06/24/2024","89.5590","89.3120","89.6685","89.2335","","0.25%"
"06/21/2024","89.3320","89.5005","89.6525","89.1700","","-0.16%"
"06/20/2024","89.4730","89.6805","89.7645","89.4930","","-0.21%"
"06/19/2024","89.6610","89.5125","89.7430","89.4400","","0.20%"
"06/18/2024","89.4800","89.6440","89.7185","89.3330","","-0.17%"
"06/17/2024","89.6290","89.4170","89.7310","89.2560","","0.26%"
"06/14/2024","89.3950","89.7075","89.7875","89.1140","","-0.32%"
"06/13/2024","89.6800","90.1905","90.3745","89.6620","","-0.54%"
"06/12/2024","90.1630","89.8300","90.5815","89.6870","","0.43%"
"06/11/2024","89.7780","89.9035","89.9950","89.5880","","-0.10%"
"06/10/2024","89.8710","90.1830","90.1870","89.6260","","-0.37%"
"06/07/2024","90.2030","90.9125","90.9900","90.1605","","-0.74%"
"06/06/2024","90.8770","90.6245","91.0320","90.6165","","0.31%"
"06/05/2024","90.5990","90.8995","90.9910","90.4950","","-0.28%"
"06/04/2024","90.8570","90.6195","91.0595","90.5895","","0.31%"
"06/03/2024","90.5770","90.5530","90.6365","89.9995","","0.15%"
"05/31/2024","90.4400","90.2400","90.7435","90.0420","","0.27%"
"05/30/2024","90.1920","90.0510","90.3495","89.9705","","0.21%"
"05/29/2024","90.0070","90.3085","90.5565","90.0305","","-0.29%"
"05/28/2024","90.2700","90.2705","90.5970","90.2205","","0.04%"
"05/27/2024","90.2320","90.1545","90.3560","90.0600","","0.17%"
