Date,Price,Open,High,Low,Vol.,Change %
11/29/2024,0.011826062276043946,0.011837681708414224,0.011814744801512287,0.01184006440995039,,0.13%
11/28/2024,0.011842027355083192,0.011842588316102368,0.011830959254176328,0.011843850672730718,,0.04%
11/27/2024,0.011846937566639024,0.011859863848763016,0.011837261331218409,0.011860285832888572,,0.11%
11/26/2024,0.01185972319406065,0.011866478385209621,0.011853116184244838,0.011872959335114277,,0.07%
11/25/2024,0.011868027533823877,0.011847218273149464,0.011843009071744948,0.011871127044801633,,-0.20%
11/22/2024,0.011844692393338544,0.011834319526627219,0.01183109922742922,0.011848200850700822,,-0.08%
11/21/2024,0.011835019823658205,0.01185297568954686,0.011831239203994226,0.011854099740395217,,0.16%
11/20/2024,0.011853959222380275,0.011846797218372012,0.011845674551937361,0.011856770215793217,,-0.04%
11/19/2024,0.011849745230477545,0.011848060472500652,0.011842728564661299,0.011852413744058979,,-0.01%
11/18/2024,0.011848622005260788,0.011842167590355739,0.011839784042339069,0.011852413744058979,,-0.03%
11/15/2024,0.011844972993461574,0.011838102115468848,0.011836700874732193,0.011846797218372012,,-0.04%
11/14/2024,0.011839784042339069,0.011845253606879724,0.011835720203574387,0.011850587789154342,,0.05%
11/13/2024,0.011846095526914329,0.011851149561507467,0.011843850672730718,0.011853959222380275,,0.04%
11/12/2024,0.011851149561507467,0.011851009113426009,0.01184441180650969,0.01185339718363283,,0.00%
11/11/2024,0.011851290012917905,0.011851851851851851,0.01184427151808028,0.011854380786419622,,-0.02%
11/08/2024,0.011849043189762428,0.011860707847044311,0.011848200850700822,0.01186211477782259,,0.12%
11/07/2024,0.011863381300938393,0.011860848525103485,0.011849043189762428,0.011868027533823877,,-0.02%
11/06/2024,0.011860989206499821,0.011888486001307734,0.011854661845770848,0.011888486001307734,,0.24%
11/05/2024,0.01188933407839827,0.011883400078430442,0.011879306248515086,0.011892303301303397,,-0.02%
11/04/2024,0.011886366337810532,0.011896689151409163,0.011883682515537914,0.011897538399305184,,0.06%
11/01/2024,0.011893434823977166,0.011893717738290635,0.01188905137259098,0.011899378852423904,,0.02%
10/31/2024,0.011896123053496865,0.011891454800580304,0.011884671151149249,0.0118962645729241,,-0.02%
10/30/2024,0.011893434823977166,0.011895840024743348,0.011889192723814054,0.011896830684305701,,0.04%
10/29/2024,0.011897679952409281,0.011891737620701138,0.011890323654609878,0.011898670918458407,,-0.01%
10/28/2024,0.0118962645729241,0.011892444729863118,0.011890606420927468,0.011897113760201776,,-0.04%
